Country,Year,1st_pillar_Institutions,2nd_pillar_Infrastructure,3rd_pillar_Macroeconomic_environment,4th_pillar_Health_and_primary_education,5th_pillar_Higher_education_and_training,6th_pillar_Goods_market_efficiency,7th_pillar_Labor_market_efficiency,8th_pillar_Financial_market_development,9th_pillar_Technological_readiness,10th_pillar_Market_size,11th_pillar_Business_sophistication_,12th_pillar_Innovation,Global_Competitiveness_Index,Population,GDP,Income group,Region,Forum classification
Ethiopia,2009,3.775107886,2.941016948,3.757330109,3.78049829,2.673533877,3.770107147,4.344967737,3.050614946,2.290823947,3.438363639,3.278614114,2.687099368,3.428726481,85302099,986,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2010,4.02743617,2.653993061,3.479147386,4.366839493,2.722585988,3.934639996,4.381945352,3.267225781,2.507455005,3.438694747,3.166434692,2.760472818,3.508683671,87561814,1081,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2011,3.99514197,2.640762011,5.125882887,4.49804407,2.683439952,3.935153025,4.361241359,3.266476737,2.433746464,3.528908233,3.090876404,2.756690043,3.764020138,89858696,1171,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2012,3.830696207,2.647560552,3.917502619,4.555034036,2.667948276,3.786209685,4.175159571,3.237155387,2.475863291,3.642194527,3.181393759,2.72988697,3.556165323,92191211,1240,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2013,3.57837265,2.6145364,3.8139672,4.669306122,2.547300375,3.559978264,3.991927548,3.32415047,2.465828288,3.743175394,3.20863418,2.761049253,3.495890461,94558374,1336,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2014,3.457076545,2.488188861,4.36301042,4.815684264,2.625321118,3.836966569,4.146672461,3.334534317,2.458404718,3.808848887,3.317332677,2.871666188,3.602279289,96958732,1432,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2015,3.687969219,2.612978431,4.689567938,4.795981998,2.73769528,4.065566437,4.294452093,3.268560248,2.461021781,3.883714041,3.533956711,3.208734919,3.744684171,99390750,1520,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2016,3.851274643,2.766794609,4.524771562,4.717005698,2.78703328,4.006553619,4.241544927,3.508198758,2.426222961,3.830949425,3.666468104,3.396466216,3.768913008,102210325,1408,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Ethiopia,2017,3.832381377,2.708914224,4.874104381,4.772393604,2.76677724,3.714507755,4.193216592,3.40501349,2.357004241,3.888268881,3.50835568,3.201884951,3.781537699,104957438,1437,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Finland,2007,6.157296406,5.840384548,5.872741296,6.580350603,6.014809273,5.353911366,4.750723475,5.578199761,5.364420213,4.084861645,5.463271045,5.666279936,5.487548434,5289333,42016,High income,Advanced economies,Europe and North America
Finland,2008,6.182412064,5.940117079,6.012779186,6.56787376,6.066839566,5.22303698,4.809360537,5.512788849,5.463351804,4.159845469,5.492416048,5.572957022,5.497900332,5314170,42122,High income,Advanced economies,Europe and North America
Finland,2009,6.04921967,5.872667663,5.775985598,6.462629041,5.973448487,4.981751988,4.85178448,5.329336422,5.63847214,4.23376762,5.403840081,5.527541209,5.431779054,5340485,38455,High income,Advanced economies,Europe and North America
Finland,2010,5.963317223,5.588844232,5.581919494,6.751414104,6.063447175,4.920382143,4.845472992,5.379348493,5.170521845,4.14977619,5.290006378,5.563632572,5.366399665,5367693,39425,High income,Advanced economies,Europe and North America
Finland,2011,5.979805129,5.616763859,5.707440399,6.757629572,6.094018547,4.885683663,4.942723481,5.34095756,5.746965006,4.148993524,5.399677937,5.720770091,5.467760967,5395816,40251,High income,Advanced economies,Europe and North America
Finland,2012,6.027805942,5.579636821,5.699488272,6.823466625,6.177807052,5.050808417,5.002267,5.496177907,5.917543792,4.182808458,5.494656695,5.753648377,5.546050029,5424644,39489,High income,Advanced economies,Europe and North America
Finland,2013,6.097825237,5.551130102,5.421803774,6.821150628,6.265356807,5.02585363,4.849187569,5.565446098,5.888654301,4.200135221,5.509306633,5.786527636,5.53852343,5453061,38788,High income,Advanced economies,Europe and North America
Finland,2014,6.084451708,5.604103014,5.321206684,6.886538814,6.216350062,5.030061279,4.686981119,5.54811484,5.967984669,4.175237788,5.356279266,5.782789728,5.501069506,5479660,38569,High income,Advanced economies,Europe and North America
Finland,2015,6.096154917,5.441631765,5.371615961,6.868270251,6.13361273,4.965647045,4.696453523,5.404319212,5.975267187,4.171121719,5.276275332,5.726471119,5.451497397,5503457,38923,High income,Advanced economies,Europe and North America
Finland,2016,6.127300275,5.343990997,5.141307506,6.891467841,6.163324295,5.062133082,4.784726231,5.463947382,5.972241969,4.098179739,5.253057875,5.683341026,5.444375891,5563346,35094,High income,Advanced economies,Europe and North America
Finland,2017,6.163087881,5.390964278,5.487041168,6.896188512,6.178461711,5.151363795,4.77760157,5.543207677,5.981279513,4.163574821,5.263967087,5.688808759,5.48940456,5511303,34888,High income,Advanced economies,Europe and North America
France,2007,5.087193521,6.462383345,4.930888163,6.308860532,5.381969298,5.032035382,4.06259284,5.199390082,4.877621982,5.657749939,5.468061606,4.691386065,5.180996722,61966193,37641,High income,Advanced economies,Europe and North America
France,2008,5.098040462,6.537303995,5.039748852,6.353788026,5.36918532,5.008297775,4.052830343,5.186247437,5.162543095,5.732382183,5.496529312,4.665280956,5.218339453,62309529,37505,High income,Advanced economies,Europe and North America
France,2009,4.950617787,6.524103923,4.716907921,6.224021683,5.29925787,4.858559462,4.386917594,4.946955873,5.237943696,5.77548213,5.298730392,4.499117196,5.132552756,62640901,36215,High income,Advanced economies,Europe and North America
France,2010,5.039045452,6.238793689,4.976458748,6.42427052,5.363027732,4.689129344,4.47187048,4.955109308,5.282206613,5.75800446,5.180256218,4.48452604,5.126924754,62961136,36745,High income,Advanced economies,Europe and North America
France,2011,5.004563329,6.297848072,4.599498306,6.367664149,5.238268812,4.56323045,4.377626193,4.999461022,5.633635178,5.742282326,5.143882331,4.722911457,5.139706426,63268405,37328,High income,Advanced economies,Europe and North America
France,2012,4.83269881,6.278345694,4.641608267,6.309671977,5.138755483,4.472667904,4.40628669,4.733016914,5.717085587,5.755272822,5.004149109,4.911337861,5.109029733,63561798,37227,High income,Advanced economies,Europe and North America
France,2013,4.794326311,6.208191004,4.649665359,6.33013249,5.211642051,4.43386528,4.312335235,4.613786987,5.68524873,5.764569773,5.003269621,4.675561582,5.052727777,63844529,37309,High income,Advanced economies,Europe and North America
France,2014,4.67559795,6.027091752,4.550315669,6.439886158,5.260499771,4.574822037,4.267048492,4.787175383,5.767900651,5.742330209,4.980414965,4.740769816,5.076137006,64121249,37218,High income,Advanced economies,Europe and North America
France,2015,4.781739171,6.036611193,4.658036429,6.427244824,5.299534894,4.638022441,4.390549339,4.530166271,5.88011684,5.764490764,5.055752445,4.881120002,5.12761916,64395345,37599,High income,Advanced economies,Europe and North America
France,2016,4.895296284,6.117223363,4.726195368,6.434097454,5.455635595,4.714012,4.419366354,4.602352699,5.921165967,5.735228474,5.223586259,4.924921527,5.201563549,65097624,35024,High income,Advanced economies,Europe and North America
France,2017,4.842150788,6.100690303,4.819996012,6.393197386,5.409084391,4.680361165,4.34914605,4.529929535,5.898519734,5.746992806,5.24863597,4.888299375,5.1795115,67118648,34424,High income,Advanced economies,Europe and North America
Gabon,2007,,,,,,,,,,,,,,1440902,16693,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2008,,,,,,,,,,,,,,1473741,15800,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2009,,,,,,,,,,,,,,1507428,15238,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2010,,,,,,,,,,,,,,1541936,15982,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2011,,,,,,,,,,,,,,1577298,16590,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2012,3.941038713,2.708039728,6.249756441,4.107943365,3.051186177,3.734370325,4.426542992,3.615767233,3.52831666,2.735915581,2.927322211,2.351557661,3.822336041,1613489,17252,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2013,3.724476252,2.832775288,6.087782236,4.077221135,2.617554764,3.64522076,4.305102891,3.576812123,2.972914891,2.716604173,3.039840383,2.51299609,3.699750991,1650351,17580,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2014,3.718975693,2.861717744,6.032305934,4.005894649,2.778621279,3.81195927,4.226033927,3.571662397,2.951099994,2.889112498,3.184316385,2.676329338,3.743497464,1687673,17912,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2015,3.763628574,2.93448038,6.013890526,4.663734449,2.783487297,3.7847247,4.222047499,3.493841142,2.883732977,2.908802822,3.206926326,2.63354001,3.831686845,1725292,18627,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2016,3.723380152,3.090030308,5.551607218,4.849577128,2.976264413,3.738334472,3.885552738,3.496077857,3.063915487,2.812249734,3.166304553,2.709225001,3.789593097,1785578,17442,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Gabon,2017,,,,,,,,,,,,,,2025137,17924,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2007,4.277306871,3.144165835,3.744169531,4.142636852,2.961599432,3.949640004,4.451308884,3.977759916,2.673148686,1.427681417,3.688572083,2.736334261,3.590930925,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2008,4.727918623,3.676952765,4.511097991,3.961992484,3.214138866,4.182369591,4.658982207,3.963027194,2.904270554,1.259465117,3.974190165,2.989285215,3.883079287,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2009,4.908861439,3.953743117,4.315768847,3.863495152,3.355537376,4.252299915,4.816077644,3.919021221,3.184311329,1.410941417,4.034498409,3.059757067,3.955031023,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2010,4.761462838,3.833645195,3.78325586,4.247742943,3.504458252,4.174061536,4.942974438,4.020149102,3.160210947,1.285780471,3.931192712,3.136908111,3.900730573,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2011,4.693745592,3.72597285,3.672677229,4.210646116,3.622558636,4.028751196,4.789656399,3.953302923,3.0732657,1.436575061,3.896795852,3.195447023,3.842168752,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2012,4.674730388,3.612418422,3.583081118,4.16984605,3.772982225,4.098339093,4.717258233,4.070346097,3.128793995,1.422848392,4.093490576,3.378527949,3.830094995,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2013,4.415640632,3.429861954,3.48809309,3.947180723,3.481903094,4.069249438,4.532004327,3.863115662,3.08664016,1.550718345,4.001858002,3.224673506,3.673491557,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2014,4.287626182,3.27196862,2.955360529,3.879976621,3.453198862,4.001673986,4.539500642,3.737726409,3.022776484,1.648094228,3.93224265,3.110529466,3.525482381,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2015,4.284442756,3.287710478,2.686036772,3.762402122,3.848855435,4.262845968,4.551483279,3.525384013,3.004381685,1.43225854,3.936680101,3.142788306,3.483212717,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2016,4.18286958,3.419277381,2.829306957,3.845262125,3.389120325,4.206422285,4.490412708,3.520657516,2.924508017,1.340719921,3.847540895,2.998476241,3.471848547,2100568,101,Low income,Sub-Saharan Africa,Sub-Saharan Africa
"Gambia, The",2017,4.307209918,3.637680454,2.41683754,4.194582718,3.437842805,4.505278941,4.639885327,4.040399392,3.222038636,1.528693127,4.069089463,2.928498571,3.605211025,2100568,102,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Georgia,2007,3.620334429,2.918706601,4.488134955,5.261931575,3.585527951,3.945920464,4.754017937,3.97724045,2.558497441,2.489231169,3.139182003,2.65228214,3.83126147,4385885,5760,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2008,3.892915283,3.233123432,4.015026993,5.143608391,3.720091663,4.168524372,4.828191217,4.063372021,2.800448295,2.718111887,3.387945034,2.742076799,3.859946363,4343290,5900,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2009,3.816561701,3.597452333,3.734498082,5.258934159,3.704217735,4.091679207,4.943991175,3.841452662,2.917585609,2.890482488,3.325662193,2.560204649,3.809323497,4298591,5642,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2010,3.867248747,3.750068986,3.259356376,5.641950661,3.737702091,4.180568398,4.754684195,3.622620286,3.144947966,2.798417824,3.29084902,2.514471137,3.864231105,4250132,5938,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2011,3.966487133,3.953721895,3.650536094,5.702462257,3.865930126,4.164838905,4.735544811,3.675446748,3.22913522,2.796125208,3.39136637,2.622022919,3.952103562,4196401,6322,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2012,3.999403795,4.345179703,4.402639934,5.785698246,3.821427021,4.175259676,4.667898913,3.788881067,3.706313829,2.868491694,3.404876263,2.598046193,4.072460974,4138920,6702,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2013,3.999899313,4.30516268,4.908073668,5.746099845,3.793892183,4.286066769,4.585693859,3.914775694,3.827826693,2.960567565,3.473984874,2.679937527,4.151021567,4082727,6930,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2014,4.210893353,4.307147569,5.142573233,5.844918143,3.893305688,4.400966154,4.486714531,3.895501411,3.84997381,2.982549293,3.4850583,2.71075474,4.219428122,4034774,7233,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2015,4.381059949,4.194817705,4.952928922,5.791872029,3.999195572,4.47845499,4.563109785,3.867012488,3.809027911,3.048386301,3.476408219,2.714982206,4.222069636,3999812,7474,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2016,4.353453116,4.141899691,5.238828967,5.85617079,4.059479896,4.574980236,4.514437411,4.156855197,4.206542875,2.996248519,3.596351362,2.846140128,4.323538509,4027702,6958,Upper middle income,Commonwealth of Independent States,Eurasia
Georgia,2017,4.200132624,4.185532203,5.102609921,5.787591642,4.020800891,4.512518038,4.392466263,4.058875998,4.264399455,3.088086799,3.669238894,2.794362784,4.278862343,3717100,6885,Upper middle income,Commonwealth of Independent States,Eurasia
Germany,2007,5.827134605,6.650393466,4.925399351,5.875583531,5.325447709,5.291380605,4.452280012,5.639652733,5.054498447,5.897939179,5.934644988,5.456834798,5.511080739,80854515,40693,High income,Advanced economies,Europe and North America
Germany,2008,5.654470873,6.64990366,5.418326743,6.102931094,5.151291967,5.1921851,4.425660209,5.346042733,5.223134238,5.987125306,5.870320495,5.216975646,5.464829336,80665906,41199,High income,Advanced economies,Europe and North America
Germany,2009,5.504611249,6.588763652,5.275616762,6.013639345,5.069740459,5.014916138,4.33428139,4.683388516,5.625480794,6.015596691,5.823936434,5.108812371,5.370994203,80519685,38975,High income,Advanced economies,Europe and North America
Germany,2010,5.497975519,6.430324571,5.324945927,6.317070475,5.330974949,4.966964221,4.398298336,4.62373397,5.359525741,6.005537902,5.8249164,5.185207606,5.387120686,80435307,40632,High income,Advanced economies,Europe and North America
Germany,2011,5.270692032,6.35419166,5.428373877,6.268996332,5.729831745,4.786486155,4.408885677,4.53662211,5.60733771,5.998712322,5.664453569,5.389273696,5.413161428,80424665,42080,High income,Advanced economies,Europe and North America
